filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:39|Sun 5 Oct 2014 00:55:39|Luke|11|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:59:19|Sun 5 Oct 2014 00:59:19|1Samuel|12|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:59:21|Sun 5 Oct 2014 00:59:21|1Samuel|12|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:59:31|Sun 5 Oct 2014 00:59:31|1Samuel|12|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:02:53|Sun 5 Oct 2014 01:02:53|Luke|17|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:02:55|Sun 5 Oct 2014 01:02:55|Luke|17|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:02:55|Sun 5 Oct 2014 01:02:55|Luke|17|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:39|Sun 5 Oct 2014 01:05:39|Revelation|1|5
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:44|Sun 5 Oct 2014 01:05:44|Revelation|1|6
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:07|Sun 5 Oct 2014 01:06:07|Revelation|1|6
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:08:08|Sun 5 Oct 2014 01:08:08|Romans|15|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:08:24|Sun 5 Oct 2014 01:08:24|Romans|15|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:08:33|Sun 5 Oct 2014 01:08:33|Romans|15|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:08:34|Sun 5 Oct 2014 01:08:34|Romans|15|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:08:35|Sun 5 Oct 2014 01:08:35|Romans|15|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:10:59|Sun 5 Oct 2014 01:10:59|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:11:32|Sun 5 Oct 2014 01:11:32|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:11:37|Sun 5 Oct 2014 01:11:37|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:11:45|Sun 5 Oct 2014 01:11:45|1Corinthians|4|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:11:47|Sun 5 Oct 2014 01:11:47|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:13:41|Sun 5 Oct 2014 01:13:41|1Corinthians|4|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:13:50|Sun 5 Oct 2014 01:13:50|1Corinthians|4|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:13:51|Sun 5 Oct 2014 01:13:51|1Corinthians|4|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:13:51|Sun 5 Oct 2014 01:13:51|1Corinthians|4|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:22:13|Sun 5 Oct 2014 01:22:13|1Peter|2|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:22:22|Sun 5 Oct 2014 01:22:22|Romans|12|1
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:27:25|Sun 5 Oct 2014 01:27:25|Revelation|5|10
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:29:02|Sun 5 Oct 2014 01:29:02|1Corinthians|15|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:29:32|Sun 5 Oct 2014 01:29:32|1Corinthians|15|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:29:36|Sun 5 Oct 2014 01:29:36|1Corinthians|15|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:29:46|Sun 5 Oct 2014 01:29:46|1Corinthians|15|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:29:57|Sun 5 Oct 2014 01:29:57|1Corinthians|15|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:10|Sun 5 Oct 2014 01:30:10|1Corinthians|15|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:11|Sun 5 Oct 2014 01:30:11|1Corinthians|15|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:27|Sun 5 Oct 2014 01:30:27|1Corinthians|15|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:53|Sun 5 Oct 2014 01:30:53|1Corinthians|15|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:55|Sun 5 Oct 2014 01:30:55|1Corinthians|15|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:30:56|Sun 5 Oct 2014 01:30:56|1Corinthians|15|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:01|Sun 5 Oct 2014 01:33:01|1Corinthians|15|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:01|Sun 5 Oct 2014 01:33:01|1Corinthians|15|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:02|Sun 5 Oct 2014 01:33:02|1Corinthians|15|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:03|Sun 5 Oct 2014 01:33:03|1Corinthians|15|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:04|Sun 5 Oct 2014 01:33:04|1Corinthians|15|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:13|Sun 5 Oct 2014 01:33:13|1Corinthians|15|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:13|Sun 5 Oct 2014 01:33:13|1Corinthians|15|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:14|Sun 5 Oct 2014 01:33:14|1Corinthians|15|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:34|Sun 5 Oct 2014 01:33:34|1Corinthians|15|29
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:37|Sun 5 Oct 2014 01:33:37|1Corinthians|15|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:37|Sun 5 Oct 2014 01:33:37|1Corinthians|15|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:33:37|Sun 5 Oct 2014 01:33:37|1Corinthians|15|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:34:24|Sun 5 Oct 2014 01:34:24|Philippians|4|1
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:34:26|Sun 5 Oct 2014 01:34:26|Philippians|3|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:34:36|Sun 5 Oct 2014 01:34:36|Philippians|4|1
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:34:46|Sun 5 Oct 2014 01:34:46|Philippians|4|1
