filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:00|Wed 12 Aug 2015 01:30:00|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:04|Wed 12 Aug 2015 01:30:04|1Corinthians|12|13
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:06|Wed 12 Aug 2015 01:30:06|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:13|Wed 12 Aug 2015 01:30:13|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:14|Wed 12 Aug 2015 01:30:14|1Corinthians|12|14
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:17|Wed 12 Aug 2015 01:30:17|1Corinthians|12|15
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:30:36|Wed 12 Aug 2015 01:30:36|1Corinthians|12|16
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:31:03|Wed 12 Aug 2015 01:31:03|1Corinthians|12|17
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:31:14|Wed 12 Aug 2015 01:31:14|1Corinthians|12|18
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:10|Wed 12 Aug 2015 01:32:10|1Corinthians|12|19
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:12|Wed 12 Aug 2015 01:32:12|1Corinthians|12|20
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:14|Wed 12 Aug 2015 01:32:14|1Corinthians|12|21
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:19|Wed 12 Aug 2015 01:32:19|1Corinthians|12|22
BDA 2015 8 12.txt|Wed 12 Aug 2015 01:32:34|Wed 12 Aug 2015 01:32:34|1Corinthians|12|27
