filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:09|Wed 1 Jan 2014 00:58:09|Romans|8|29
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:13|Wed 1 Jan 2014 00:58:13|Revelation|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:16|Wed 1 Jan 2014 00:58:16|Revelation|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:23|Wed 1 Jan 2014 00:58:23|Revelation|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:24|Wed 1 Jan 2014 00:58:24|Revelation|10|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:27|Wed 1 Jan 2014 00:58:27|Revelation|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:06:48|Wed 1 Jan 2014 01:06:48|Ezekiel|1|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:15|Wed 1 Jan 2014 01:08:15|Ezekiel|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:30|Wed 1 Jan 2014 01:08:30|Ezekiel|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:30|Wed 1 Jan 2014 01:08:30|Ezekiel|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:45|Wed 1 Jan 2014 01:08:45|Ezekiel|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:45|Wed 1 Jan 2014 01:08:45|Ezekiel|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:09:36|Wed 1 Jan 2014 01:09:36|Ezekiel|1|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:18|Wed 1 Jan 2014 01:10:18|Ezekiel|1|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:42|Wed 1 Jan 2014 01:10:42|Ezekiel|1|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:42|Wed 1 Jan 2014 01:10:42|Ezekiel|1|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:56|Wed 1 Jan 2014 01:13:56|Ezekiel|1|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:18|Wed 1 Jan 2014 01:15:18|Isaiah|5|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:25|Wed 1 Jan 2014 01:15:25|Isaiah|5|26
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:48|Wed 1 Jan 2014 01:15:48|Isaiah|5|27
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:56|Wed 1 Jan 2014 01:15:56|Isaiah|5|27
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:57|Wed 1 Jan 2014 01:15:57|Isaiah|5|27
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:17|Wed 1 Jan 2014 01:16:17|Isaiah|5|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:25|Wed 1 Jan 2014 01:16:25|Isaiah|5|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:54|Wed 1 Jan 2014 01:16:54|Isaiah|5|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:17:01|Wed 1 Jan 2014 01:17:01|Isaiah|5|29
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:17:09|Wed 1 Jan 2014 01:17:09|Isaiah|5|29
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:10|Wed 1 Jan 2014 01:19:10|Jeremiah|4|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:17|Wed 1 Jan 2014 01:19:17|Jeremiah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:27|Wed 1 Jan 2014 01:19:27|Jeremiah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:29|Wed 1 Jan 2014 01:19:29|Jeremiah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:38|Wed 1 Jan 2014 01:19:38|Jeremiah|4|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:49|Wed 1 Jan 2014 01:19:49|Jeremiah|4|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:50|Wed 1 Jan 2014 01:19:50|Jeremiah|4|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:20:09|Wed 1 Jan 2014 01:20:09|Jeremiah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:20:26|Wed 1 Jan 2014 01:20:26|Jeremiah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:44|Wed 1 Jan 2014 01:21:44|Jeremiah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:47|Wed 1 Jan 2014 01:21:47|Jeremiah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:38|Wed 1 Jan 2014 01:23:38|Isaiah|66|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:42|Wed 1 Jan 2014 01:23:42|Isaiah|66|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:44|Wed 1 Jan 2014 01:23:44|Isaiah|66|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:46|Wed 1 Jan 2014 01:23:46|Isaiah|66|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:52|Wed 1 Jan 2014 01:23:52|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:24:57|Wed 1 Jan 2014 01:24:57|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:24:57|Wed 1 Jan 2014 01:24:57|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:24:59|Wed 1 Jan 2014 01:24:59|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:00|Wed 1 Jan 2014 01:25:00|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:01|Wed 1 Jan 2014 01:25:01|Isaiah|66|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:01|Wed 1 Jan 2014 01:25:01|Isaiah|66|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:02|Wed 1 Jan 2014 01:25:02|Isaiah|66|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:03|Wed 1 Jan 2014 01:25:03|Isaiah|66|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:39|Wed 1 Jan 2014 01:25:39|Isaiah|66|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:26:35|Wed 1 Jan 2014 01:26:35|Daniel|11|40
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:26:52|Wed 1 Jan 2014 01:26:52|Daniel|11|41
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:27:46|Wed 1 Jan 2014 01:27:46|Nahum|2|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:27:54|Wed 1 Jan 2014 01:27:54|Nahum|2|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:08|Wed 1 Jan 2014 01:28:08|Nahum|2|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:18|Wed 1 Jan 2014 01:28:18|Nahum|2|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:30|Wed 1 Jan 2014 01:28:30|Nahum|2|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:41|Wed 1 Jan 2014 01:28:41|Nahum|2|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:48|Wed 1 Jan 2014 01:28:48|Nahum|2|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:33:02|Wed 1 Jan 2014 01:33:02|Genesis|7|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:33:12|Wed 1 Jan 2014 01:33:12|Genesis|7|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:33:23|Wed 1 Jan 2014 01:33:23|Genesis|7|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:37:49|Wed 1 Jan 2014 01:37:49|Romans|8|29
